CVE ID,Description,CVSS Score,References,Severity Encoded,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN
CVE-1999-0347,"Internet Explorer 4.01 allows remote attackers to read local files and spoof web pages via a ""%01"" character in an ""about:"" Javascript URL, which causes Internet Explorer to use the domain specified after the character.",10.0,"http://marc.info/?l=ntbugtraq&m=91756771207719&w=2, http://marc.info/?l=bugtraq&m=91745430007021&w=2",3,False,False,False
CVE-1999-0400,Denial of service in Linux 2.2.0 running the ldd command on a core file.,4.6,http://www.securityfocus.com/bid/344,2,False,True,False
CVE-1999-0449,"The ExAir sample site in IIS 4 allows remote attackers to cause a denial of service (CPU consumption) via a direct request to the (1) advsearch.asp, (2) query.asp, or (3) search.asp scripts.",7.8,"http://www.securityfocus.com/bid/193, http://www.osvdb.org/2, http://www.osvdb.org/3, http://www.osvdb.org/4",3,False,False,False
CVE-1999-0450,"In IIS, an attacker could determine a real path using a request for a non-existent URL that would be interpreted by Perl (perl.exe).",7.5,http://www.securityfocus.com/bid/194,3,False,False,False
CVE-1999-0348,IIS ASP caching problem releases sensitive information when two virtual servers share the same physical directory.,5.0,"http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ197003, http://www.osvdb.org/930",2,False,True,False
CVE-1999-0349,"A buffer overflow in the FTP list (ls) command in IIS allows remote attackers to conduct a denial of service and, in some cases, execute arbitrary commands.",7.5,"http://www.eeye.com/html/Research/Advisories/IIS%20Remote%20FTP%20Exploit/DoS%20Attack.html, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ188348, https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-003",3,False,False,False
CVE-1999-1450,"Vulnerability in (1) rlogin daemon rshd and (2) scheme on SCO UNIX OpenServer 5.0.5 and earlier, and SCO UnixWare 7.0.1 and earlier, allows remote attackers to gain privileges.",7.5,"ftp://ftp.sco.com/SSE/security_bulletins/SB-99.03b, ftp://ftp.sco.COM/SSE/sse020.ltr, ftp://ftp.sco.com/SSE/security_bulletins/SB-99.06b",3,False,False,False
CVE-1999-0461,"Versions of rpcbind including Linux, IRIX, and Wietse Venema's rpcbind allow a remote attacker to insert and delete entries by spoofing a source address.",10.0,https://www.cve.org/CVERecord?id=CVE-1999-0461,3,False,False,False
CVE-1999-0952,Buffer overflow in Solaris lpstat via class argument allows local users to gain root access.,7.2,http://marc.info/?l=bugtraq&m=91759216618637&w=2,3,False,False,False
CVE-1999-1546,netstation.navio-com.rte 1.1.0.1 configuration script for Navio NC on IBM AIX exports /tmp over NFS as world-readable and world-writable.,5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1724, http://www.securityfocus.com/archive/1/12217",2,False,True,False
CVE-2000-0370,The debug option in Caldera Linux smail allows remote attackers to execute commands via shell metacharacters in the -D option for the rmail command.,10.0,"ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-001.0.txt, http://www.securityfocus.com/bid/1268",3,False,False,False
CVE-1999-0360,"MS Site Server 2.0 with IIS 4 can allow users to upload content, including ASP, to the target web site, thus allowing them to execute commands remotely.",7.2,http://marc.info/?l=bugtraq&m=91763097004101&w=2,3,False,False,False
CVE-1999-0291,"The WinGate proxy is installed without a password, which allows remote attackers to redirect connections without authentication.",7.5,https://www.cve.org/CVERecord?id=CVE-1999-0291,3,False,False,False
CVE-1999-0351,"FTP PASV ""Pizza Thief"" denial of service and unauthorized data access.  Attackers can steal data by connecting to a port that was intended for use by a client.",6.4,"https://exchange.xforce.ibmcloud.com/vulnerabilities/3389, http://attrition.org/security/advisory/misc/infowar/iw_sec_01.txt",2,False,True,False
CVE-1999-0358,Digital Unix 4.0 has a buffer overflow in the inc program of the mh package.,7.2,"http://www.securityfocus.com/archive/1/12121, http://www.ciac.org/ciac/bulletins/j-027.shtml",3,False,False,False
CVE-1999-0373,"Buffer overflow in the ""Super"" utility in Debian GNU/Linux, and other operating systems, allows local users to execute commands as root.",7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0373,3,False,False,False
CVE-1999-0403,A bug in Cyrix CPUs on Linux allows local users to perform a denial of service.,5.0,http://marc.info/?l=bugtraq&m=91821080015725&w=2,2,False,True,False
CVE-1999-0459,"Local users can perform a denial of service in Alpha Linux, using MILO to force a reboot.",4.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0459,2,False,True,False
CVE-1999-0362,WS_FTP server remote denial of service through cwd command.,5.0,"http://www.securityfocus.com/bid/217, http://www.eeye.com/html/Research/Advisories/AD02021999.html",2,False,True,False
CVE-1999-0363,SuSE 5.2 PLP lpc program has a buffer overflow that leads to root compromise.,7.2,http://www.securityfocus.com/bid/328,3,False,False,False
CVE-1999-0383,ACC Tigris allows public access without a login.,7.5,"http://www.securityfocus.com/bid/183, http://www.osvdb.org/267",3,False,False,False
CVE-1999-1171,"IPswitch WS_FTP allows local users to gain additional privileges and modify or add mail accounts by setting the ""flags"" registry key to 1920.",4.6,"http://www.securityfocus.com/bid/218, http://marc.info/?l=ntbugtraq&m=91816507920544&w=2",2,False,True,False
CVE-1999-1453,Internet Explorer 4 allows remote attackers (malicious web site operators) to read the contents of the clipboard via the Internet WebBrowser ActiveX object.,2.6,"http://www.securityfocus.com/bid/215, http://marc.info/?l=ntbugtraq&m=91979439932341&w=2",1,True,False,False
CVE-1999-0365,The metamail package allows remote command execution using shell metacharacters that are not quoted in a mailcap entry.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0365,3,False,False,False
CVE-1999-1169,nobo 1.2 allows remote attackers to cause a denial of service (crash) via a series of large UDP packets.,5.0,http://www.securityfocus.com/archive/1/12284,2,False,True,False
CVE-1999-1201,"Windows 95 and Windows 98 systems, when configured with multiple TCP/IP stacks bound to the same MAC address, allow remote attackers to cause a denial of service (traffic amplification) via a certain ICMP echo (ping) packet, which causes all stacks to send a ping response, aka TCP Chorusing.",5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/7542, http://www.securityfocus.com/bid/225, http://marc.info/?l=ntbugtraq&m=91849617221319&w=2",2,False,True,False
CVE-1999-0350,Race condition in the db_loader program in ClearCase gives local users root access by setting SUID bits.,6.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0350,2,False,True,False
CVE-1999-0366,"In some cases, Service Pack 4 for Windows NT 4.0 can allow access to network shares using a blank password, through a problem with a null NT hash value.",7.5,"http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ214840, https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-004",3,False,False,False
CVE-1999-0367,NetBSD netstat command allows local users to access kernel memory.,2.1,http://www.osvdb.org/7571,1,True,False,False
CVE-1999-0368,"Buffer overflows in wuarchive ftpd (wu-ftpd) and ProFTPD lead to remote root access, a.k.a. palmetto.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0368,3,False,False,False
CVE-1999-0407,"By default, IIS 4.0 has a virtual directory /IISADMPWD which contains files that can be used as proxies for brute force password attacks, or to identify valid users on the system.",10.0,"http://marc.info/?l=bugtraq&m=91983486431506&w=2, http://marc.info/?l=bugtraq&m=92000623021036&w=2",3,False,False,False
CVE-1999-0353,rpc.pcnfsd in HP gives remote root access by changing the permissions on the main printer spool directory.,9.3,"http://www.ciac.org/ciac/bulletins/j-026.shtml, http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9902-091",3,False,False,False
CVE-1999-0370,"In Sun Solaris and SunOS, man and catman contain vulnerabilities that allow overwriting arbitrary files.",4.6,http://www.securityfocus.com/bid/165,2,False,True,False
CVE-1999-0371,Lynx allows a local user to overwrite sensitive files through /tmp symlinks.,1.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0371,1,True,False,False
CVE-1999-1375,FileSystemObject (FSO) in the showfile.asp Active Server Page (ASP) allows remote attackers to read arbitrary files by specifying the name in the file parameter.,5.0,"http://marc.info/?l=ntbugtraq&m=91877455626320&w=2, http://www.securityfocus.com/bid/230",2,False,True,False
CVE-1999-0372,The installer for BackOffice Server includes account names and passwords in a setup file (reboot.ini) which is not deleted.,2.1,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-005, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ217004",1,True,False,False
CVE-1999-1203,Multilink PPP for ISDN dialup users in Ascend before 4.6 allows remote attackers to cause a denial of service via a spoofed endpoint identifier.,5.0,"http://www.iss.net/security_center/static/7498.php, http://marc.info/?l=bugtraq&m=91868964203769&w=2, http://marc.info/?l=bugtraq&m=91888117502765&w=2",2,False,True,False
CVE-1999-0404,Buffer overflow in the Mail-Max SMTP server for Windows systems allows remote command execution.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0404,3,False,False,False
CVE-1999-0714,Vulnerability in Compaq Tru64 UNIX edauth command.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0714,1,True,False,False
CVE-1999-1260,"mSQL (Mini SQL) 2.0.6 allows remote attackers to obtain sensitive server information such as logged users, database names, and server version via the ServerStats query.",7.5,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1777, http://marc.info/?l=bugtraq&m=91910115718150&w=2",3,False,False,False
CVE-1999-0374,Debian GNU/Linux cfengine package is susceptible to a symlink attack.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0374,1,True,False,False
CVE-1999-0375,Buffer overflow in webd in Network Flight Recorder (NFR) 2.0.2-Research allows remote attackers to execute commands.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0375,3,False,False,False
CVE-1999-1180,O'Reilly WebSite 1.1e and Website Pro 2.0 allows remote attackers to execute arbitrary commands via shell metacharacters in an argument to (1) args.cmd or (2) args.bat.,5.0,"http://www.tryc.on.ca/archives/bugtraq/1999_1/0612.html, http://oliver.efri.hr/~crv/security/bugs/NT/buffer.html",2,False,True,False
CVE-1999-0396,A race condition between the select() and accept() calls in NetBSD TCP servers allows remote attackers to cause a denial of service.,2.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0396,1,True,False,False
CVE-1999-1060,Buffer overflow in Tetrix TetriNet daemon 1.13.16 allows remote attackers to cause a denial of service and possibly execute arbitrary commands by connecting to port 31457 from a host with a long DNS hostname.,5.0,"http://www.securityfocus.com/bid/340, http://marc.info/?l=bugtraq&m=91937090211855&w=2",2,False,True,False
CVE-1999-1405,"snap command in AIX before 4.3.2 creates the /tmp/ibmsupt directory with world-readable permissions and does not remove or clear the directory when snap -a is executed, which could allow local users to access the shadowed password file by creating /tmp/ibmsupt/general/passwd before root runs snap -a.",10.0,"http://www.securityfocus.com/bid/375, http://marc.info/?l=bugtraq&m=91936783009385&w=2, http://marc.info/?l=bugtraq&m=91954824614013&w=2",3,False,False,False
CVE-1999-0405,A buffer overflow in lsof allows local users to obtain root privilege.,7.2,http://www.osvdb.org/3163,3,False,False,False
CVE-1999-1495,xtvscreen in SuSE Linux 6.0 allows local users to overwrite arbitrary files via a symlink attack on the pic000.pnm file.,2.1,"http://www.securityfocus.com/bid/325, http://www.securityfocus.com/archive/1/12580, https://exchange.xforce.ibmcloud.com/vulnerabilities/1792",1,True,False,False
CVE-2000-0367,Vulnerability in eterm 0.8.8 in Debian GNU/Linux allows an attacker to gain root privileges.,7.2,http://www.debian.org/security/1999/19990218,3,False,False,False
CVE-1999-0406,Digital Unix Networker program nsralist has a buffer overflow which allows local users to obtain root privilege.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0406,3,False,False,False
CVE-1999-0412,"In IIS and other web servers, an attacker can attack commands as SYSTEM if the server is running as SYSTEM and loading an ISAPI extension.",7.5,http://www.securityfocus.com/bid/501,3,False,False,False
CVE-1999-0460,Buffer overflow in Linux autofs module through long directory names allows local users to perform a denial of service.,2.1,http://www.securityfocus.com/bid/312,1,True,False,False
CVE-1999-0485,Remote attackers can cause a system crash through ipintr() in ipq in OpenBSD.,2.6,http://www.osvdb.org/7558,1,True,False,False
CVE-1999-1101,"Kabsoftware Lydia utility uses weak encryption to store user passwords in the lydia.ini file, which allows local users to easily decrypt the passwords and gain privileges.",4.6,http://www.securityfocus.com/archive/1/12618,2,False,True,False
CVE-1999-1255,Hyperseek allows remote attackers to modify the hyperseek configuration by directly calling the admin.cgi program with an edit_file action parameter.,5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1914, http://www.rootshell.com/archive-j457nxiqi3gq59dv/199902/hyperseek.txt.html",2,False,True,False
CVE-1999-1372,"Triactive Remote Manager with Basic authentication enabled stores the username and password in cleartext in registry keys, which could allow local users to gain privileges.",4.6,http://marc.info/?l=bugtraq&m=91966339502073&w=2,2,False,True,False
CVE-1999-1482,SVGAlib zgv 3.0-7 and earlier allows local users to gain root access via a privilege leak of the iopl(3) privileges to child processes.,7.2,http://www.securityfocus.com/templates/archive.pike?list=1&date=1999-02-15&msg=Pine.LNX.3.96.990219175605.9622A-100000%40ferret.lmh.ox.ac.uk,3,False,False,False
CVE-1999-0376,Local users in Windows NT can obtain administrator privileges by changing the KnownDLLs list to reference malicious programs.,4.6,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-006,2,False,True,False
CVE-1999-1168,"install.iss installation script for Internet Security Scanner (ISS) for Linux, version 5.3, allows local users to change the permissions of arbitrary files via a symlink attack on a temporary file.",7.2,http://www.securityfocus.com/archive/1/12640,3,False,False,False
CVE-1999-1049,"ARCserve NT agents use weak encryption (XOR) for passwords, which allows remote attackers to sniff the authentication request to port 6050 and decrypt the password.",10.0,http://marc.info/?l=bugtraq&m=91972006211238&w=2,3,False,False,False
CVE-1999-0377,Process table attack in Unix systems allows a remote attacker to perform a denial of service by filling a machine's process tables through multiple connections to network services.,5.0,http://www.securitytracker.com/id/1033881,2,False,True,False
CVE-1999-0378,InterScan VirusWall for Solaris doesn't scan files for viruses when a single HTTP request includes two GET commands.,5.0,http://www.osvdb.org/6167,2,False,True,False
CVE-1999-0379,Microsoft Taskpads allows remote web sites to execute commands on the visiting user's machine via certain methods that are marked as Safe for Scripting.,7.5,"http://www.securityfocus.com/bid/498, https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-007, http://www.osvdb.org/1019",3,False,False,False
CVE-1999-0441,Remote attackers can perform a denial of service in WinGate machines using a buffer overflow in the Winsock Redirector Service.,5.0,"http://www.securityfocus.com/bid/509, http://www.eeye.com/html/Research/Advisories/AD02221999.html",2,False,True,False
CVE-1999-0484,Buffer overflow in OpenBSD ping.,2.1,http://www.osvdb.org/6130,1,True,False,False
CVE-1999-1247,Vulnerability in HP Camera component of HP DCE/9000 in HP-UX 9.x allows attackers to gain root privileges.,7.2,"https://exchange.xforce.ibmcloud.com/vulnerabilities/2061, http://packetstormsecurity.org/advisories/hpalert/006",3,False,False,False
CVE-1999-0380,"SLMail 3.1 and 3.2 allows local users to access any file in the NTFS file system when the Remote Administration Service (RAS) is enabled by setting a user's Finger File to point to the target file, then running finger on the user.",4.6,"http://marc.info/?l=bugtraq&m=91996412724720&w=2, http://marc.info/?l=ntbugtraq&m=91999015212415&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/5392, http://www.securityfocus.com/bid/497, http://marc.info/?l=ntbugtraq&m=92110501504997&w=2",2,False,True,False
CVE-1999-0408,"Files created from interactive shell sessions in Cobalt RaQ microservers (e.g. .bash_history) are world readable, and thus are accessible from the web server.",10.0,http://www.securityfocus.com/bid/337,3,False,False,False
CVE-1999-0483,OpenBSD crash using nlink value in FFS and EXT2FS filesystems.,2.1,http://www.osvdb.org/6129,1,True,False,False
CVE-1999-0381,super 3.11.6 and other versions have a buffer overflow in the syslog utility which allows a local user to gain root access.,7.2,"http://www.securityfocus.com/bid/342, http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.3.96.990225011801.12757A-100000%40eleet",3,False,False,False
CVE-1999-0221,Denial of service of Ascend routers through port 150 (remote administration).,5.0,https://www.cve.org/CVERecord?id=CVE-1999-0221,2,False,True,False
CVE-1999-0222,Denial of service in Cisco IOS web server allows attackers to reboot the router using a long URL.,5.0,http://www.securityfocus.com/archive/1/60159,2,False,True,False
CVE-1999-0223,Solaris syslogd crashes when receiving a message from a host that doesn't have an inverse DNS entry.,2.1,"http://sunsolve.Sun.COM/pub-cgi/retrieve.pl?patchid=103291&collection=fpatches, http://www.securityfocus.com/bid/1878",1,True,False,False
CVE-1999-0261,Netmanager Chameleon SMTPd has several buffer overflows that cause a crash.,5.0,http://www.insecure.org/sploits/netmanage.chameleon.overflows.html,2,False,True,False
CVE-1999-0386,Microsoft Personal Web Server and FrontPage Personal Web Server in some Windows systems allows a remote attacker to read files on the server by using a nonstandard URL.,5.0,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-010, http://www.osvdb.org/111",2,False,True,False
CVE-1999-0413,A buffer overflow in the SGI X server allows local users to gain root access through the X server font path.,7.2,ftp://patches.sgi.com/support/free/security/advisories/19990301-01-PX,3,False,False,False
CVE-1999-0414,"In Linux before version 2.0.36, remote attackers can spoof a TCP connection and pass data to the application layer before fully establishing the connection.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0414,2,False,True,False
CVE-1999-0419,"When the Microsoft SMTP service attempts to send a message to a server and receives a 4xx error code, it quickly and repeatedly attempts to redeliver the message, causing a denial of service.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0419,2,False,True,False
CVE-1999-0426,The default permissions of /dev/kmem in Linux versions before 2.0.36 allows IP spoofing.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0426,3,False,False,False
CVE-1999-0429,"The Lotus Notes 4.5 client may send a copy of encrypted mail in the clear across the network if the user does not set the ""Encrypt Saved Mail"" preference.",7.5,"http://marc.info/?l=bugtraq&m=92246997917866&w=2, http://marc.info/?l=bugtraq&m=92221437025743&w=2, http://marc.info/?l=bugtraq&m=92241547418689&w=2, http://marc.info/?l=bugtraq&m=92249282302994&w=2",3,False,False,False
CVE-1999-0430,Cisco Catalyst LAN switches running Catalyst 5000 supervisor software allows remote attackers to perform a denial of service by forcing the supervisor module to reload.,5.0,http://www.osvdb.org/1103,2,False,True,False
CVE-1999-0431,"Linux 2.2.3 and earlier allow a remote attacker to perform an IP fragmentation attack, causing a denial of service.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0431,2,False,True,False
CVE-1999-0432,ftp on HP-UX 11.00 allows local users to gain privileges.,4.6,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9903-094,2,False,True,False
CVE-1999-0435,MC/ServiceGuard and MC/LockManager in HP-UX allows local users to gain privileges through SAM.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0435,3,False,False,False
CVE-1999-0436,Domain Enterprise Server Management System (DESMS) in HP-UX allows local users to gain privileges.,4.6,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9903-095,2,False,True,False
CVE-1999-0437,Remote attackers can perform a denial of service in WebRamp systems by sending a malicious string to the HTTP port.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0437,2,False,True,False
CVE-1999-0438,"Remote attackers can perform a denial of service in WebRamp systems by sending a malicious UDP packet to port 5353, changing its IP address.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0438,2,False,True,False
CVE-1999-0440,The byte code verifier component of the Java Virtual Machine (JVM) allows remote execution through malicious web pages.,7.5,"http://java.sun.com/pr/1999/03/pr990329-01.html, http://marc.info/?l=bugtraq&m=92333596624452&w=2, http://www.securityfocus.com/bid/1939",3,False,False,False
CVE-1999-0476,"A weak encryption algorithm is used for passwords in SCO TermVision, allowing them to be easily decrypted by a local user.",7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0476,3,False,False,False
CVE-1999-0479,Denial of service Netscape Enterprise Server with VirtualVault on HP-UX VVOS systems.,5.0,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9903-092,2,False,True,False
CVE-1999-1046,"Buffer overflow in IMonitor in IMail 5.0 allows remote attackers to cause a denial of service, and possibly execute arbitrary commands, via a long string to port 8181.",10.0,"http://www.securityfocus.com/bid/504, http://marc.info/?l=bugtraq&m=92038879607336&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/1897",3,False,False,False
CVE-2000-0371,The libmediatool library used for the KDE mediatool allows local users to create arbitrary files via a symlink attack.,1.2,"ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-005.0.txt, http://www.securityfocus.com/bid/1269",1,True,False,False
CVE-1999-1551,Buffer overflow in Ipswitch IMail Service 5.0 allows an attacker to cause a denial of service (crash) and possibly execute arbitrary commands via a long URL.,5.0,"http://www.securityfocus.com/bid/505, http://marc.info/?l=bugtraq&m=92038879607336&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/1898",2,False,True,False
CVE-1999-0409,Buffer overflow in gnuplot in Linux version 3.5 allows local users to obtain root access.,4.6,http://www.securityfocus.com/bid/319,2,False,True,False
CVE-1999-1256,"Oracle Database Assistant 1.0 in Oracle 8.0.3 Enterprise Edition stores the database master password in plaintext in the spoolmain.log file when a new database is created, which allows local users to obtain the password from that file.",4.6,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1902, http://marc.info/?l=ntbugtraq&m=92056752115116&w=2, http://www.securityfocus.com/archive/1/12744",2,False,True,False
CVE-2000-0019,"IMail POP3 daemon uses weak encryption, which allows local users to read files.",2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0019,1,True,False,False
CVE-1999-0410,The cancel command in Solaris 2.6 (i386) has a buffer overflow that allows local users to obtain root access.,7.2,http://www.securityfocus.com/bid/293,3,False,False,False
CVE-1999-0411,"Several startup scripts in SCO OpenServer Enterprise System v 5.0.4p, including S84rpcinit, S95nis, S85tcp, and S89nfs, are vulnerable to a symlink attack, allowing a local user to gain root access.",7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0411,3,False,False,False
CVE-1999-0418,"Denial of service in SMTP applications such as Sendmail, when a remote attacker (e.g. spammer) uses many ""RCPT TO"" commands in the same connection.",6.4,http://marc.info/?l=bugtraq&m=92100018214316&w=2,2,False,True,False
CVE-1999-1254,"Windows 95, 98, and NT 4.0 allow remote attackers to cause a denial of service by spoofing ICMP redirect messages from a router, which causes Windows to change its routing tables.",5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1947, http://marc.info/?l=ntbugtraq&m=92099515709467&w=2",2,False,True,False
CVE-1999-1371,Buffer overflow in /usr/bin/write in Solaris 2.6 and 7 allows local users to gain privileges via a long string in the terminal name argument.,7.2,"https://exchange.xforce.ibmcloud.com/vulnerabilities/7546, http://www.securiteam.com/exploits/5ZP0O1P35O.html, http://marc.info/?l=bugtraq&m=92100752221493&w=2",3,False,False,False
CVE-1999-1567,Seapine Software TestTrack server allows a remote attacker to cause a denial of service (high CPU) via (1) TestTrackWeb.exe and (2) ttcgi.exe by connecting to port 99 and disconnecting without sending any data.,5.0,"http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind9903&L=NTBUGTRAQ&P=R1215, http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind9906&L=NTBUGTRAQ&P=R1680, https://exchange.xforce.ibmcloud.com/vulnerabilities/1948",2,False,True,False
CVE-1999-0417,64 bit Solaris 7 procfs allows local users to perform a denial of service.,2.1,"http://www.osvdb.org/1001, http://www.securityfocus.com/bid/448",1,True,False,False
CVE-1999-0415,"The HTTP server in Cisco 7xx series routers 3.2 through 4.2 is enabled by default, which allows remote attackers to change the router's configuration.",7.5,"http://www.cisco.com/warp/public/770/7xxconn-pub.shtml, http://ciac.llnl.gov/ciac/bulletins/j-034.shtml",3,False,False,False
CVE-1999-0416,Vulnerability in Cisco 7xx series routers allows a remote attacker to cause a system reload via a TCP connection to the router's TELNET port.,5.0,"http://www.cisco.com/warp/public/770/7xxconn-pub.shtml, http://ciac.llnl.gov/ciac/bulletins/j-034.shtml",2,False,True,False
CVE-1999-1526,Auto-update feature of Macromedia Shockwave 7 transmits a user's password and hard disk information back to Macromedia.,5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/1931, http://www.securityfocus.com/archive/1/12842",2,False,True,False
CVE-1999-0382,"The screen saver in Windows NT does not verify that its security context has been changed properly, allowing attackers to run programs with elevated privileges.",7.2,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-008,3,False,False,False
CVE-1999-0420,umapfs allows local users to gain root privileges by changing their uid through a malicious mount_umap program.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0420,3,False,False,False
CVE-1999-0421,"During a reboot after an installation of Linux Slackware 3.6, a remote attacker can obtain root access by logging in to the root account without a password.",7.2,"http://www.osvdb.org/981, http://www.securityfocus.com/bid/338",3,False,False,False
CVE-1999-0422,"In some cases, NetBSD 1.3.3 mount allows local users to execute programs in some file systems that have the ""noexec"" flag set.",4.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0422,2,False,True,False
CVE-1999-0462,"suidperl in Linux Perl does not check the nosuid mount option on file systems, allowing local users to gain root access by placing a setuid script in a mountable file system, e.g. a CD-ROM or floppy disk.",7.2,http://www.securityfocus.com/bid/339,3,False,False,False
CVE-1999-0424,talkback in Netscape 4.5 allows a local user to overwrite arbitrary files of another user whose Netscape crashes.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0424,1,True,False,False
CVE-1999-0425,talkback in Netscape 4.5 allows a local user to kill an arbitrary process of another user whose Netscape crashes.,6.4,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0425,2,False,True,False
CVE-1999-0433,"XFree86 startx command is vulnerable to a symlink attack, allowing local users to create files in restricted directories, possibly allowing them to gain privileges or cause a denial of service.",4.6,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0433,2,False,True,False
CVE-1999-0482,"OpenBSD kernel crash through TSS handling, as caused by the crashme program.",5.0,http://www.osvdb.org/7557,2,False,True,False
CVE-1999-0428,OpenSSL and SSLeay allow remote attackers to reuse SSL sessions and bypass access controls.,7.5,http://www.osvdb.org/3936,3,False,False,False
CVE-1999-0481,"Denial of service in ""poll"" in OpenBSD.",5.0,http://www.osvdb.org/7556,2,False,True,False
CVE-1999-1370,"The setup wizard (ie5setup.exe) for Internet Explorer 5.0 disables (1) the screen saver, which could leave the system open to users with physical access if a failure occurs during an unattended installation, and (2) the Task Scheduler Service, which might prevent the scheduled execution of security-critical programs.",7.2,http://marc.info/?l=ntbugtraq&m=92220197414799&w=2,3,False,False,False
CVE-1999-1397,"Index Server 2.0 on IIS 4.0 stores physical path information in the ContentIndex\Catalogs subkey of the AllowedPaths registry key, whose permissions allows local and remote users to obtain the physical paths of directories that are being indexed.",7.5,"http://www.securityfocus.com/bid/476, http://marc.info/?l=ntbugtraq&m=92223293409756&w=2, http://marc.info/?l=bugtraq&m=92242671024118&w=2, http://www.iss.net/security_center/static/7559.php",3,False,False,False
CVE-2000-0153,FrontPage Personal Web Server (PWS) allows remote attackers to read files via a .... (dot dot) attack.,5.0,"http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000801bf780a%249ad4b2e0%240100007f%40localhost, http://www.securityfocus.com/bid/989",2,False,True,False
CVE-1999-0434,"XFree86 xfs command is vulnerable to a symlink attack, allowing local users to create files in restricted directories, possibly allowing them to gain privileges or cause a denial of service.",7.5,http://www.securityfocus.com/bid/359,3,False,False,False
